juv_other_count,score_text,priors_count,juv_misd_count,juvenile_total,sex,age_cat,id,c_charge_degree,two_year_recid,juv_fel_count,age_in_months,race,prior_offenses,age,decile_score
0,Medium,2.0,0,0.0,Male,25 - 45,8609,F,0,0.0,300.0,African-American,2.0,25.0,6
0,Low,1.0,0,0.0,Male,25 - 45,2681,F,0,0.0,516.0,African-American,1.0,43.0,3
1,High,13.0,0,1.0,Male,25 - 45,8046,F,1,0.0,324.0,African-American,13.0,27.0,10
0,High,6.0,0,0.0,Male,25 - 45,3143,F,1,0.0,300.0,Caucasian,6.0,25.0,8
0,LOW,1.0,0,0.0,Female,25 - 45,1873,F,0,0.0,360.0,Caucasian,1.0,30.0,3
0,Low,0.0,0,0.0,Male,25 - 45,6507,M,1,0.0,300.0,African-American,0.0,25.0,3
0,Low,0.0,0,0.0,Male,25 - 45,5344,F,0,0.0,384.0,-,0.0,32.0,1
0,Low,5.0,0,0.0,Male,25 - 45,1526,F,0,0.0,432.0,African-American,5.0,36.0,4
0,medium,5.0,0,0.0,Male,Less than 25,4796,,0,0.0,288.0,Other,5.0,24.0,6
0,Low,1.0,0,0.0,Male,Greater than 45,5832,F,0,0.0,552.0,Caucasian,1.0,46.0,1
0,Medium,0.0,0,0.0,Female,Less than 25,1755,F,0,0.0,,African-American,0.0,,7
0,LOW,0.0,0,0.0,Male,25 - 45,5517,F,0,0.0,432.0,Other,0.0,36.0,4
0,Low,0.0,0,0.0,Male,25 - 45,3556,F,0,0.0,396.0,Hispanic,0.0,33.0,1
0,Low,1.0,0,0.0,Female,25 - 45,5981,M,1,0.0,528.0,Caucasian,1.0,44.0,1
0,Medium,2.0,0,0.0,Male,Greater than 45,1111,Felony,0,0.0,576.0,African-American,2.0,48.0,6
0,Medium,6.0,0,0.0,Male,25 - 45,7403,F,1,0.0,348.0,African-American,6.0,29.0,6
1,Low,3.0,0,1.0,Male,25 - 45,2688,F,1,0.0,408.0, African-American,3.0,34.0,1
0,Medium,2.0,0,0.0,Male,25 - 45,1629,F,0,0.0,324.0,African-American,2.0,27.0,5
0,Low,3.0,0,0.0,Male,Greater than 45,7308,F,1,0.0,540.0,Caucasian,3.0,45.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,4267,M,1,0.0,588.0,Other,0.0,49.0,1
0,Low,0.0,0,0.0,Male,25 - 45,8468,f,0,0.0,420.0,African-American,0.0,35.0,1
0,Low,0.0,0,0.0,Male,25 - 45,6152,M,0,0.0,312.0,African-American,0.0,26.0,2
0,Low,17.0,0,0.0,Male,Greater than 45,1515,M,0,0.0,612.0,African-American,17.0,51.0,4
0,Low,1.0,1,1.0,Male,25 - 45,8786,M,0,0.0,360.0,African-American,1.0,30.0,2
0,Low,,0,0.0,Male,Greater than 45,4319,F,0,0.0,672.0,Caucasian,,56.0,4
0,High,4.0,0,0.0,Female,Less than 25,9560,F,1,0.0,240.0,Caucasian,4.0,20.0,8
0,Medium,1.0,0,0.0,Male,25 - 45,4840,M,1,0.0,300.0,Hispanic,1.0,25.0,7
0,Medium,9.0,0,0.0,Male,25 - 45,3675,F,1,0.0,444.0,African-American,9.0,37.0,6
0,Low,,0,0.0,Male,Greater than 45,8479,F,1,0.0,564.0,African-American,,47.0,4
0,Low,2.0,0,0.0,Male,25 - 45,943,M,1,0.0,348.0,Caucasian,2.0,29.0,2
0,High,24.0,1,1.0,Male,25 - 45,7334,F,1,0.0,312.0,African-American,24.0,26.0,10
0,High,4.0,0,0.0,Female,Less than 25,7074,M,1,0.0,276.0,Caucasian,4.0,23.0,9
0,Low,0.0,0,0.0,Male,25 - 45,812,F,0,0.0,372.0,African-American,0.0,31.0,2
0,Low,1.0,0,0.0,Male,Greater than 45,10611,Felony,1,0.0,648.0,Caucasian,1.0,54.0,3
0,High,5.0,0,1.0,Male,Less than 25,10194,F,1,1.0,276.0,African-American,5.0,23.0,8
0,Low,5.0,0,0.0,Male,25 - 45,1259,F,1,0.0,312.0,Caucasian,5.0,26.0,4
0,Low,0.0,0,0.0,Female,25 - 45,7448,F,0,0.0,372.0,African-American,0.0,31.0,3
0,Medium,,0,0.0,Male,Greater than 45,3611,F,0,0.0,732.0,Caucasian,,61.0,6
0,High,3.0,0,0.0,Male,Less than 25,2844,F,1,0.0,240.0,Hispanic,3.0,20.0,10
0,Low,1.0,0,0.0,Male,25 - 45,4994,F,1,0.0,312.0,Caucasian,1.0,26.0,4
0,Low,3.0,0,0.0,Male,25 - 45,1517,f,1,0.0,324.0,African-American,3.0,27.0,3
0,High,25.0,0,0.0,Male,25 - 45,4108,F,1,0.0,492.0,African-American,25.0,41.0,9
0,Medium,3.0,0,0.0,Male,Less than 25,6932,F,1,0.0,264.0,Caucasian,3.0,22.0,7
0,Low,1.0,0,0.0,Male,25 - 45,8026,F,1,0.0,480.0,African-American,1.0,40.0,1
0,Low,0.0,0,0.0,Female,25 - 45,9338,M,1,0.0,408.0,African American,0.0,34.0,1
0,Low,0.0,0,0.0,Male,25 - 45,9167,F,0,0.0,348.0,African-American,0.0,29.0,3
0,Medium,7.0,0,0.0,Female,25 - 45,10314,F,1,0.0,312.0,Caucasian,7.0,26.0,6
0,low,1.0,0,0.0,Male,Less than 25,7840,F,0,0.0,264.0,Caucasian,1.0,22.0,2
1,Medium,3.0,3,4.0,Female,Less than 25,8287,M,1,0.0,252.0,Caucasian,3.0,21.0,7
0,High,15.0,0,0.0,Male,25 - 45,6159,F,0,0.0,372.0, African-American,15.0,31.0,10
0,Low,1.0,0,0.0,Male,Greater than 45,1955,F,0,0.0,720.0,Hispanic,1.0,60.0,1
0,Low,0.0,0,0.0,Male,25 - 45,10765,F,0,0.0,312.0,African-American,0.0,26.0,4
0,Low,2.0,0,0.0,Male,Greater than 45,3705,M,0,0.0,900.0,Caucasian,2.0,75.0,1
0,Medium,N/A,0,0.0,Male,25 - 45,4595,F,1,0.0,348.0,African-American,N/A,29.0,7
0,High,2.0,0,0.0,Male,Less than 25,1788,F,1,0.0,240.0,Hispanic,2.0,20.0,10
0,High,5.0,0,0.0,Female,25 - 45,5045,Felony,0,0.0,480.0,Caucasian,5.0,40.0,10
0,Low,0.0,0,0.0,Female,25 - 45,1734,M,0,0.0,492.0,Caucasian,0.0,41.0,1
0,Medium,7.0,0,0.0,Male,Greater than 45,5768,M,0,0.0,780.0,African-American,7.0,65.0,5
0,Medium,3.0,0,0.0,Male,25 - 45,210,F,1,0.0,384.0,African-American,3.0,32.0,7
0,Low,1.0,0,0.0,Male,Less than 25,4495,,0,0.0,264.0,African-American,1.0,22.0,3
0,High,12.0,0,1.0,Male,Less than 25,8290,,1,1.0,264.0,African-American,12.0,22.0,10
0,Low,0.0,0,0.0,Female,Less than 25,2998,M,0,0.0,288.0,Hispanic,0.0,24.0,4
0,Low,1.0,0,0.0,Male,25 - 45,7394,F,0,0.0,468.0,Caucasian,1.0,39.0,1
0,High,5.0,0,0.0,Male,Less than 25,4155,F,1,0.0,276.0,African-American,5.0,23.0,9
0,Low,0.0,0,0.0,Male,Greater than 45,8153,M,0,0.0,720.0,Caucasian,0.0,60.0,1
0,Medium,3.0,0,0.0,male,Less than 25,8022,F,1,0.0,288.0,AFRICAN-AMERICAN,3.0,24.0,5
0,Low,0.0,0,0.0,Male,25 - 45,2641,M,0,0.0,372.0,Other,0.0,31.0,3
0,High,4.0,0,0.0,Male,Less than 25,4436,F,1,0.0,276.0,African-American,4.0,23.0,10
0,High,13.0,0,0.0,Male,25 - 45,5907,F,0,0.0,480.0,African-American,13.0,40.0,9
0,Low,23.0,0,0.0,Male,Greater than 45,2578,Felony,1,0.0,756.0,Other,23.0,63.0,4
0,Medium,2.0,0,0.0,Male,Greater than 45,1056,F,1,0.0,564.0,Caucasian,2.0,47.0,5
0,Low,,0,0.0,Male,Greater than 45,68,M,0,0.0,588.0,Caucasian,,49.0,1
1,Medium,1.0,0,1.0,Male,Less than 25,517,F,0,0.0,276.0,African-American,1.0,23.0,6
0,Low,1.0,0,0.0,Male,Greater than 45,5276,F,0,0.0,576.0,Caucasian,1.0,48.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,3994,m,0,0.0,372.0,Hispanic,0.0,31.0,5
0,Medium,33.0,0,0.0,male,Greater than 45,765,F,1,0.0,792.0,African-American,33.0,66.0,6
0,LOW,-,0,0.0,Male,25 - 45,9917,M,0,0.0,372.0,African-American,-,31.0,1
0,Medium,3.0,0,0.0,Male,Less than 25,9221,,1,0.0,264.0,Caucasian,3.0,22.0,7
0,Low,,0,0.0,Male,Greater than 45,6611,F,0,0.0,660.0,African-American,,55.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,9309,F,0,0.0,564.0,Other,0.0,47.0,1
0,Medium,2.0,0,0.0,Male,25 - 45,4544,M,1,0.0,324.0,African-American,2.0,27.0,5
0,Medium,0.0,0,0.0,female,25 - 45,10599,m,1,0.0,360.0,African-American,0.0,30.0,5
0,Low,0.0,0,0.0,Female,25 - 45,2303,M,0,0.0,492.0,Caucasian,0.0,41.0,1
0,Low,1.0,0,0.0,Female,Greater than 45,8107,M,0,0.0,588.0,Caucasian,1.0,49.0,1
0,Low,0.0,0,0.0,Male,25 - 45,8884,M,0,0.0,468.0,Caucasian,0.0,39.0,1
0,High,2.0,0,2.0,Male,Less than 25,2336,F,1,2.0,240.0,African-American,2.0,20.0,9
0,Medium,1.0,0,0.0,Male,Less than 25,10649,M,0,0.0,252.0,African-American,1.0,21.0,5
0,Low,-,0,0.0,Male,Greater than 45,7680,F,0,0.0,804.0,Caucasian,-,67.0,1
0,Low,,0,0.0,Female,Greater than 45,5889,F,1,0.0,624.0,African-American,,52.0,1
0,High,7.0,0,0.0,Male,25 - 45,1792,F,0,0.0,300.0,-,7.0,25.0,9
2,High,3.0,0,2.0,Male,Less than 25,6462,F,1,0.0,276.0,African-American,3.0,23.0,8
0,High,5.0,0,0.0,Male,Greater than 45,3702,F,1,0.0,552.0,Caucasian,5.0,46.0,8
0,Low,0.0,0,0.0,Female ,25 - 45,9902,M,1,0.0,384.0, African-American,0.0,32.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,8225,Misdemeanor,0,0.0,744.0,Caucasian,0.0,62.0,1
0,Low,0.0,0,0.0,Male,25 - 45,4679,M,0,0.0,480.0,Caucasian,0.0,40.0,2
0,Low,6.0,0,0.0,Male,25 - 45,2066,F,0,0.0,432.0,Caucasian,6.0,36.0,4
0,Low,0.0,0,0.0,MALE,25 - 45,1324,F,0,0.0,480.0,Caucasian,0.0,40.0,2
0,High,12.0,0,0.0,Male,Greater than 45,9739,F,1,0.0,,African-American,12.0,,8
0,Low,0.0,0,0.0,Female,25 - 45,5647,M,1,0.0,504.0,African American,0.0,42.0,1
0,Medium,0.0,0,0.0,Female,25 - 45,5732,M,1,0.0,396.0,Caucasian,0.0,33.0,6
0,Medium,8.0,0,0.0,Male,25 - 45,4341,f,1,0.0,480.0,Other,8.0,40.0,7
0,LOW,2.0,0,0.0,Male,25 - 45,2065,M,0,0.0,408.0,Caucasian,2.0,34.0,2
0,Low,0.0,0,0.0,Male,Greater than 45,5194,F,0,0.0,660.0,African-American,0.0,55.0,1
0,Low,,0,0.0,Female,Greater than 45,5695,M,0,0.0,780.0,Caucasian,,65.0,1
0,LOW,4.0,0,0.0,Male,25 - 45,3560,F,0,0.0,480.0,Caucasian,4.0,40.0,3
1,Medium,4.0,0,1.0,Male,Less than 25,2237,,0,0.0,288.0,African-American,4.0,24.0,7
0,Low,3.0,0,0.0,Female ,25 - 45,10567,F,0,0.0,348.0,Caucasian,3.0,29.0,3
0,Low,1.0,0,0.0,Female,Greater than 45,234,F,1,0.0,732.0,-,1.0,61.0,1
0,High,9.0,0,0.0,Male,25 - 45,4574,f,1,0.0,372.0,Caucasian,9.0,31.0,8
0,Low,0.0,0,0.0,Male,Less than 25,5553,,0,0.0,264.0,Caucasian,0.0,22.0,3
0,Medium,6.0,0,0.0,Female,25 - 45,6389,F,1,0.0,348.0, Caucasian,6.0,29.0,7
0,Low,2.0,0,0.0,Male,25 - 45,10261,F,0,0.0,360.0,-,2.0,30.0,2
0,Low,1.0,0,0.0,Female,25 - 45,1845,F,0,0.0,396.0,African-American,1.0,33.0,2
0,Low,2.0,0,0.0,Male,25 - 45,10719,M,0,0.0,396.0,African-American,2.0,33.0,4
1,High,5.0,0,1.0,Male,25 - 45,2277,M,1,0.0,300.0,Caucasian,5.0,25.0,9
0,Low,16.0,0,0.0,Male,Greater than 45,684,F,0,,,African-American,16.0,,2
0,High,2.0,0,0.0,Male,25 - 45,8007,F,0,0.0,300.0,African-American,2.0,25.0,9
0,High,0.0,0,0.0,Male,25 - 45,2680,F,0,,348.0,African-American,0.0,29.0,8
0,High,2.0,0,0.0,Male,Less than 25,8030,,1,0.0,252.0,African-American,2.0,21.0,8
0,High,2.0,0,0.0,Female,25 - 45,5161,F,0,0.0,312.0,-,2.0,26.0,9
0,Low,1.0,0,0.0,Male,25 - 45,9387,F,0,0.0,348.0,Caucasian,1.0,29.0,2
1,High,9.0,0,2.0,Male,Less than 25,4906,,1,1.0,288.0,African-American,9.0,24.0,9
0,Medium,8.0,0,0.0,Male,25 - 45,9109,F,0,0.0,468.0,Caucasian,8.0,39.0,6
0,Medium,6.0,0,0.0,Female,25 - 45,6297,F,0,0.0,300.0,Caucasian,6.0,25.0,7
0,Low,0.0,0,0.0,Female,25 - 45,9075,F,0,0.0,420.0,Hispanic,0.0,35.0,2
0,Medium,1.0,0,0.0,Female,25 - 45,10585,F,0,0.0,300.0,african-american,1.0,25.0,5
0,Medium,18.0,0,0.0,Male,Greater than 45,9619,F,1,0.0,576.0,Caucasian,18.0,48.0,6
0,Low,1.0,0,0.0,Male,25 - 45,8532,F,0,0.0,360.0,African-American,1.0,30.0,2
0,Low,1.0,0,0.0,Female,25 - 45,4641,M,0,0.0,420.0,Caucasian,1.0,35.0,4
0,Low,2.0,0,0.0,Female,25 - 45,6402,M,0,0.0,372.0,African-American,2.0,31.0,3
0,Low,0.0,0,0.0,Male,Greater than 45,5613,M,1,0.0,636.0,Caucasian,0.0,53.0,2
0,Low,4.0,0,0.0,Female,25 - 45,5548,F,1,0.0,528.0,Hispanic,4.0,44.0,3
0,High,13.0,0,0.0,Male,25 - 45,4086,M,1,0.0,312.0,African-American,13.0,26.0,10
0,Low,2.0,0,0.0,Male,25 - 45,6249,F,1,0.0,456.0,Caucasian,2.0,38.0,3
0,Low,5.0,0,0.0,Male,Greater than 45,3075,M,0,0.0,552.0,Caucasian,5.0,46.0,1
0,Low,0.0,0,0.0,Male,Less than 25,9991,Misdemeanor,0,0.0,240.0,Caucasian,0.0,20.0,4
0,Low,,0,0.0,Male,Greater than 45,5557,M,1,0.0,612.0,African-American,,51.0,4
0,medium,7.0,0,0.0,Male,25 - 45,8411,F,0,0.0,300.0,African-American,7.0,25.0,6
0,Medium,0.0,0,0.0,Male,Less than 25,8085,F,1,0.0,240.0,African-American,0.0,20.0,7
0,High,4.0,0,0.0,Male,Less than 25,7644,,0,0.0,252.0,African-American,4.0,21.0,8
1,High,6.0,0,1.0,Female,Less than 25,737,F,1,0.0,288.0,Caucasian,6.0,24.0,9
0,Medium,0.0,0,0.0,Female,Less than 25,6470,F,1,0.0,252.0,African-American,0.0,21.0,7
0,Low,1.0,0,0.0,Male,Greater than 45,5637,M,0,0.0,720.0,Other,1.0,60.0,1
0,HIGH,0.0,0,0.0,Male,25 - 45,10289,F,1,0.0,432.0,Caucasian,0.0,36.0,8
0,Medium,0.0,0,0.0,Male,25 - 45,4587,M,1,0.0,432.0,Caucasian,0.0,36.0,7
0,Medium,10.0,0,0.0,Male,25 - 45,9293,F,1,0.0,348.0,African-American,10.0,29.0,6
0,Low,0.0,0,0.0,Female,25 - 45,4163,M,1,0.0,360.0,Caucasian,0.0,30.0,4
0,Medium,3.0,0,0.0,Male,25 - 45,9738,M,0,0.0,360.0,African-American,3.0,30.0,7
0,Medium,1.0,0,0.0,Female,25 - 45,5088,M,1,0.0,456.0,Caucasian,1.0,38.0,6
0,Medium,5.0,0,0.0,Male,25 - 45,4232,M,1,0.0,432.0,African-American,5.0,36.0,5
0,low,0.0,0,0.0,Male,25 - 45,1295,F,0,0.0,312.0,Caucasian,0.0,26.0,4
0,Low,1.0,0,0.0,Male,25 - 45,7145,F,1,0.0,348.0,African-American,1.0,29.0,4
0,Medium,1.0,0,0.0,Male,Less than 25,3624,F,1,0.0,264.0,African-American,1.0,22.0,7
0,Medium,11.0,0,0.0,Male,25 - 45,3138,F,1,0.0,396.0,African-American,11.0,33.0,6
0,Low,,0,0.0,Male,Greater than 45,4705,M,1,0.0,624.0,African-American,,52.0,3
0,Low,1.0,0,0.0,female,25 - 45,6802,M,0,0.0,456.0,Caucasian,1.0,38.0,1
0,Low,1.0,0,0.0,Male,25 - 45,4941,Misdemeanor,0,0.0,312.0,hispanic,1.0,26.0,1
0,Low,1.0,0,0.0,Female,25 - 45,6712,M,0,0.0,492.0,Caucasian,1.0,41.0,2
0,High,6.0,0,0.0,Male,25 - 45,3476,M,1,0.0,336.0,African-American,6.0,28.0,8
0,Medium,N/A,0,0.0,Female,Less than 25,8110,M,0,0.0,288.0,Caucasian,N/A,24.0,5
2,Low,0.0,0,2.0,Male,25 - 45,4475,M,0,0.0,300.0,AFRICAN-AMERICAN,0.0,25.0,2
0,Low,9.0,0,0.0,Male,Greater than 45,5722,F,0,0.0,552.0,African-American,9.0,46.0,4
0,High,8.0,0,3.0,Male,25 - 45,4506,F,0,3.0,408.0,African-American,8.0,34.0,10
0,Low,1.0,0,0.0,Male,25 - 45,4560,M,0,0.0,444.0,Hispanic,1.0,37.0,1
0,Low,0.0,0,0.0,Female,25 - 45,2093,M,0,0.0,396.0,Caucasian,0.0,33.0,2
0,High,2.0,0,0.0,Male,Less than 25,4398,M,1,0.0,276.0,African-American,2.0,23.0,9
0,Medium,23.0,1,1.0,Male,25 - 45,10703,F,0,0.0,516.0,African-American,23.0,43.0,7
0,Low,0.0,0,0.0,Male,25 - 45,5854,M,0,0.0,312.0,African-American,0.0,26.0,3
0,High,14.0,1,1.0,Male,25 - 45,4139,M,1,0.0,420.0,African-American,14.0,35.0,8
0,Low,12.0,0,0.0,Male,Greater than 45,10487,F,1,0.0,696.0,Caucasian,12.0,58.0,2
0,Medium,0.0,0,0.0,Male,Greater than 45,1193,F,0,0.0,576.0,caucasian,0.0,48.0,7
0,Medium,3.0,0,0.0,Male,Less than 25,3117,F,1,0.0,276.0,African-American,3.0,23.0,6
0,Medium,2.0,0,0.0,Female,25 - 45,7830,F,1,0.0,372.0,African-American,2.0,31.0,5
0,high,1.0,1,1.0,Male,Less than 25,3456,M,0,0.0,252.0,African-American,1.0,21.0,8
0,Low,0.0,0,0.0,Male,Less than 25,6469,F,1,0.0,252.0,Other,0.0,21.0,4
0,Low,1.0,0,0.0,male,25 - 45,8224,F,0,0.0,384.0,Hispanic,1.0,32.0,1
0,Low,0.0,0,0.0,Male,25 - 45,5209,F,0,0.0,312.0,Caucasian,0.0,26.0,3
0,Low,0.0,0,0.0,Male,Less than 25,5684,F,0,0.0,276.0,African-American,0.0,23.0,3
0,Medium,8.0,5,6.0,Male,25 - 45,7740,M,0,1.0,,African-American,8.0,,6
0,High,1.0,0,0.0,MALE,Less than 25,7791,M,1,0.0,264.0,African-American,1.0,22.0,9
0,Low,0.0,0,0.0,Male,Greater than 45,9276,M,0,0.0,672.0,Caucasian,0.0,56.0,1
0,HIGH,6.0,0,1.0,FEMALE,Less than 25,711,,1,1.0,288.0,African-American,6.0,24.0,9
0,Medium,8.0,0,0.0,Male,25 - 45,484,F,0,0.0,324.0,Caucasian,8.0,27.0,5
0,Low,1.0,0,0.0,Female,Greater than 45,77,F,0,0.0,756.0,Hispanic,1.0,63.0,1
1,high,18.0,1,2.0,Male,25 - 45,10659,Felony,1,0.0,360.0,African-American,18.0,30.0,10
0,High,3.0,0,0.0,Male,Less than 25,4100,M,1,0.0,288.0,Caucasian,3.0,24.0,8
0,Low,2.0,0,0.0,Male,Greater than 45,3898,F,0,0.0,636.0,Caucasian,2.0,53.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,10224,F,0,0.0,348.0,African-American,0.0,29.0,5
0,Medium,4.0,0,0.0,Male,25 - 45,934,F,1,0.0,300.0,African-American,4.0,25.0,5
0,Low,,0,0.0,Female,Greater than 45,9260,F,0,0.0,684.0,Caucasian,,57.0,2
0,Low,1.0,0,0.0, Male,25 - 45,951,M,0,,372.0,African American,1.0,31.0,1
0,Low,2.0,0,0.0,Male,25 - 45,4837,M,0,0.0,492.0,Caucasian,2.0,41.0,1
0,Low,3.0,0,0.0,Male,Greater than 45,7882,F,0,0.0,576.0,Caucasian,3.0,48.0,2
0,High,6.0,0,0.0,Male,25 - 45,5539,F,1,0.0,348.0,African-American,6.0,29.0,8
0,Medium,5.0,0,0.0,Female,25 - 45,258,F,0,0.0,384.0,African-American,5.0,32.0,7
0,Medium,0.0,0,0.0,Male,Less than 25,4082,F,1,0.0,288.0,Caucasian,0.0,24.0,5
0,Low,1.0,0,0.0,Male,Greater than 45,8347,F,0,0.0,600.0,Caucasian,1.0,50.0,2
0,Low,4.0,0,0.0,Male,25 - 45,8065,M,1,0.0,,African-American,4.0,,2
0,Low,0.0,0,0.0,Male,25 - 45,1931,M,0,0.0,528.0,Caucasian,0.0,44.0,1
0,Medium,10.0,0,0.0,Female,25 - 45,988,F,0,0.0,372.0,African-American,10.0,31.0,6
0,Low,6.0,0,0.0,Male,25 - 45,10575,F,0,0.0,372.0,Caucasian,6.0,31.0,4
0,Low,3.0,0,0.0,Male,Greater than 45,1678,F,0,0.0,792.0,African-American,3.0,66.0,1
0,Low,3.0,0,0.0,Male,Greater than 45,1393,F,1,0.0,588.0,African-American,3.0,49.0,1
0,Low,1.0,0,0.0,Male,25 - 45,3946,F,1,0.0,324.0,African-American,1.0,27.0,2
0,Low,1.0,0,0.0,Female,25 - 45,6213,F,0,0.0,480.0,Caucasian,1.0,40.0,2
1,Low,0.0,0,1.0,Male,Less than 25,10718,f,0,0.0,264.0,Other,0.0,22.0,3
0,Medium,0.0,0,0.0,Male,Less than 25,10936,F,1,0.0,276.0,African-American,0.0,23.0,6
0,Low,2.0,1,1.0,Male,25 - 45,9500,F,0,0.0,384.0,Caucasian,2.0,32.0,2
0,High,7.0,0,0.0,FEMALE,25 - 45,228,F,1,0.0,396.0,African-American,7.0,33.0,9
0,Low,0.0,0,0.0,Male,25 - 45,628,M,1,0.0,300.0,Caucasian,0.0,25.0,2
0,Medium,4.0,0,0.0,Male,25 - 45,8061,F,0,0.0,300.0,Caucasian,4.0,25.0,6
0,Low,0.0,0,0.0,Male,Less than 25,9809,F,1,0.0,252.0,Hispanic,0.0,21.0,3
0,Low,,0,0.0,Male,Greater than 45,10814,F,1,0.0,648.0,African-American,,54.0,4
1,Low,0.0,0,1.0,Female,25 - 45,10338,F,1,0.0,408.0,Caucasian,0.0,34.0,2
0,Low,0.0,0,0.0,Male,25 - 45,10185,M,0,0.0,336.0,African-American,0.0,28.0,2
0,Low,0.0,0,0.0,Male,Less than 25,10446,F,0,0.0,276.0,African-American,0.0,23.0,4
0,High,20.0,1,1.0,Male,25 - 45,9208,F,1,0.0,408.0,African-American,20.0,34.0,9
0,High,5.0,0,0.0,MALE,25 - 45,10129,f,1,0.0,300.0,African-American,5.0,25.0,8
0,Low,6.0,0,0.0,Male,Greater than 45,4315,M,1,0.0,588.0,African-American,6.0,49.0,4
0,Low,6.0,0,0.0,Male,25 - 45,8231,F,0,0.0,336.0,African-American,6.0,28.0,1
0,Low,1.0,0,0.0,Female,25 - 45,7186,F,0,0.0,468.0,Caucasian,1.0,39.0,4
0,High,17.0,0,0.0,Male,25 - 45,1759,M,1,0.0,492.0,Caucasian,17.0,41.0,9
0,Low,1.0,0,0.0,MALE,25 - 45,5133,M,1,0.0,408.0,African-American,1.0,34.0,1
0,Medium,0.0,0,0.0,Female,Less than 25,9787,,1,0.0,252.0,African-American,0.0,21.0,5
0,Medium,2.0,0,0.0,Male,25 - 45,7317,F,0,0.0,324.0,African-American,2.0,27.0,7
0,Low,7.0,0,0.0,Male,25 - 45,2864,F,1,0.0,,African-American,7.0,,4
0,Low,3.0,0,0.0,Male,Greater than 45,8183,f,1,0.0,636.0,Caucasian,3.0,53.0,1
0,High,7.0,1,1.0,Male,25 - 45,6690,F,1,0.0,300.0,African-American,7.0,25.0,10
0,High,1.0,0,0.0,Male,Less than 25,2246,,0,0.0,252.0,African-American,1.0,21.0,8
0,Low,0.0,0,0.0,FEMALE,25 - 45,2718,F,1,0.0,420.0,African-American,0.0,35.0,3
0,High,1.0,0,0.0,Male,Less than 25,5354,M,1,0.0,288.0,African-American,1.0,24.0,9
0,Low,1.0,0,0.0,Male,Less than 25,5895,F,0,0.0,288.0,Caucasian,1.0,24.0,4
0,Low,0.0,0,0.0,Male,Less than 25,502,F,0,0.0,288.0,african-american,0.0,24.0,3
0,High,12.0,0,0.0,Female,25 - 45,8438,F,1,0.0,408.0,Caucasian,12.0,34.0,10
0,Low,2.0,0,0.0,Female,Greater than 45,10786,M,0,0.0,588.0,Caucasian,2.0,49.0,3
0,Low,1.0,0,1.0,Male,Less than 25,3343,F,1,1.0,240.0,African-American,1.0,20.0,3
0,Medium,0.0,0,0.0,Male,25 - 45,4722,M,0,0.0,312.0,Caucasian,0.0,26.0,5
0,Low,0.0,0,0.0,Male,Less than 25,2842,F,1,0.0,264.0,African-American,0.0,22.0,3
0,Medium,0.0,0,0.0,Male,25 - 45,83,M,0,0.0,360.0,Hispanic,0.0,30.0,7
0,low,6.0,0,0.0,Female,25 - 45,7007,F,0,0.0,408.0,African-American,6.0,34.0,3
0,Low,1.0,0,0.0,Male,25 - 45,1483,M,0,0.0,420.0,African-American,1.0,35.0,1
0,Low,6.0,0,0.0,Male,25 - 45,4793,M,1,0.0,,Caucasian,6.0,,3
0,Medium,5.0,0,0.0,Male,25 - 45,2716,F,1,0.0,384.0,Caucasian,5.0,32.0,5
0,Medium,0.0,0,0.0,Male,25 - 45,890,M,1,0.0,360.0,Other,0.0,30.0,6
0,Low,3.0,0,0.0,Male,Greater than 45,10212,F,0,0.0,804.0,African-American,3.0,67.0,2
0,Low,1.0,0,0.0,Male,25 - 45,2720,M,0,0.0,492.0,Hispanic,1.0,41.0,1
0,high,2.0,0,0.0,Male,Greater than 45,3137,M,0,0.0,576.0,Caucasian,2.0,48.0,8
0,Low,4.0,0,0.0,Male,25 - 45,6703,F,0,0.0,360.0,African-American,4.0,30.0,2
0,Low,2.0,0,0.0,Female,25 - 45,5652,F,1,0.0,516.0,African-American,2.0,43.0,2
0,Low,5.0,0,0.0,Male,25 - 45,4135,F,1,0.0,324.0,African-American,5.0,27.0,3
0,High,-,0,0.0,Male,Less than 25,10235,F,0,0.0,264.0,African-American,-,22.0,9
0,Low,,0,0.0,?,Greater than 45,8078,M,0,0.0,696.0,Caucasian,,58.0,1
0,High,38.0,0,0.0,Male,Greater than 45,10407,F,1,0.0,540.0,African-American,38.0,45.0,8
0,High,2.0,0,1.0,Male,25 - 45,5443,F,0,1.0,300.0,African-American,2.0,25.0,9
0,Low,2.0,0,0.0,Female,25 - 45,5739,f,1,0.0,420.0,African-American,2.0,35.0,2
0,Low,0.0,0,0.0,Male,25 - 45,7669,M,0,0.0,516.0,african-american,0.0,43.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,6646,M,1,0.0,336.0,African-American,0.0,28.0,7
0,Medium,0.0,0,0.0,Male,25 - 45,7704,F,0,,348.0,African-American,0.0,29.0,7
0,Low,0.0,0,0.0,Female,Greater than 45,6501,F,0,0.0,888.0,African-American,0.0,74.0,1
